Fraud_Label,High_Value_Flag,Round_Amount_Flag,Total_Fraud_Flags,Risk_Score
1,0,0,1,0.22829453333333335
1,0,0,1,0.29175633333333334
0,0,0,0,0.3096000666666667
0,0,0,0,0.3412216666666667
0,0,0,1,0.23580873333333335
1,0,0,0,0.3015353333333333
0,0,0,0,0.35183326666666664
0,0,0,0,0.30105306666666665
0,0,0,1,0.19920173333333335
1,0,0,1,0.2501358
0,1,0,1,0.33365093333333334
0,0,0,0,0.21536506666666672
0,1,0,1,0.39207006666666666
1,0,0,2,0.3767999333333334
0,0,0,1,0.1442054
0,0,0,0,0.14066353333333334
0,0,0,0,0.28265533333333337
0,0,0,0,0.27824173333333335
0,0,0,0,0.2094486666666667
0,0,0,0,0.09982333333333335
0,0,0,0,0.2949580666666667
0,1,0,1,0.36913340000000006
0,0,0,0,0.0880156
1,0,0,0,0.1497966
0,1,0,1,0.28885373333333336
0,0,0,0,0.2281444666666667
0,0,0,1,0.2952964666666667
0,0,0,1,0.33306080000000005
0,0,0,1,0.3248205333333334
0,0,0,1,0.3303182
0,0,0,0,0.07890513333333334
1,0,0,1,0.2957205333333333
1,0,0,1,0.3325169333333333
0,0,0,0,0.12160100000000001
1,1,0,2,0.4756598666666667
0,0,0,0,0.2762347333333333
0,0,0,1,0.2361804
1,0,0,1,0.3983772
1,0,0,1,0.17776026666666667
0,0,0,0,0.2767570666666667
1,0,0,1,0.1309286
0,0,0,0,0.26364980000000005
0,0,0,0,0.2649207333333333
0,1,0,1,0.3611624666666666
0,0,0,0,0.13495393333333333
0,0,0,0,0.15489533333333333
0,0,0,0,0.2226718666666667
1,0,0,0,0.29997413333333334
0,0,0,0,0.11006800000000003
0,0,0,0,0.209289
0,0,0,1,0.3197348666666667
1,0,0,0,0.11127886666666667
1,0,0,0,0.13668273333333336
0,0,0,0,0.30289173333333336
0,0,0,0,0.13712693333333334
1,0,0,1,0.2962265333333333
1,0,0,0,0.1142598
1,0,0,1,0.12929893333333334
0,0,0,1,0.19094073333333333
0,0,0,0,0.21942786666666667
0,0,0,1,0.1872010666666667
1,1,0,2,0.39318553333333334
0,0,0,1,0.2907338666666667
0,0,0,0,0.197756
0,1,0,2,0.29439346666666666
0,0,0,0,0.20072520000000002
0,0,0,1,0.13452093333333334
1,0,0,2,0.2597206
0,0,0,1,0.29802666666666666
0,0,0,1,0.2621302
1,0,0,1,0.17885953333333335
1,0,0,1,0.23239033333333334
0,0,0,0,0.31368133333333337
0,1,0,2,0.4747666
1,0,0,1,0.31273226666666665
0,0,0,1,0.18575313333333335
0,0,0,0,0.1886532666666667
1,0,0,1,0.20130953333333335
1,0,0,0,0.3424382
0,0,0,0,0.21893940000000003
0,0,0,0,0.110393
0,0,0,0,0.1903166
0,1,0,1,0.2364974
0,0,0,0,0.16221113333333334
0,0,0,0,0.2915795333333333
0,0,0,0,0.29642820000000003
0,0,0,0,0.29494393333333335
0,0,0,1,0.21564040000000004
0,1,0,1,0.5095967333333333
1,0,0,1,0.30431733333333333
0,1,0,1,0.39031573333333336
0,0,0,1,0.22229146666666666
0,0,0,1,0.19273859999999998
0,1,0,2,0.4005983333333334
0,0,0,0,0.21928340000000002
0,0,0,0,0.11262893333333335
1,0,0,1,0.18711893333333335
1,1,0,2,0.46531580000000006
0,0,0,1,0.30684293333333335
0,0,0,0,0.21491446666666666
0,0,0,0,0.20325000000000001
0,0,0,0,0.21908613333333335
0,1,0,1,0.44547260000000005
1,0,0,2,0.2542758
0,0,0,1,0.19437446666666666
1,0,0,2,0.35355786666666666
1,0,0,2,0.35857706666666667
1,0,0,1,0.26068353333333333
0,0,0,0,0.3388063333333334
0,0,0,1,0.3143520666666667
1,0,0,1,0.2423710666666667
0,0,0,0,0.14784733333333333
1,1,0,3,0.39488680000000004
0,0,0,1,0.10465920000000001
0,1,0,1,0.22673766666666667
0,0,0,0,0.16233693333333335
0,0,0,1,0.305884
0,0,0,0,0.26135020000000003
0,0,0,0,0.123016
1,0,0,0,0.20353373333333336
1,0,0,1,0.2731768666666667
0,0,0,2,0.22814293333333333
0,0,0,0,0.27748320000000004
1,0,0,0,0.18365580000000004
1,0,0,2,0.31589700000000004
1,0,0,0,0.2537920666666667
0,0,0,1,0.18789213333333332
0,0,0,0,0.10079806666666666
0,0,0,0,0.1605800666666667
0,0,0,0,0.26817566666666665
0,0,0,0,0.21735026666666668
0,0,0,0,0.06589253333333334
0,0,0,0,0.22953513333333336
1,0,0,0,0.3152792
0,0,0,0,0.14157200000000003
0,0,0,2,0.32694093333333335
0,0,0,0,0.10797113333333333
0,1,0,1,0.3655185333333334
1,0,0,2,0.3144406666666667
0,0,0,2,0.23481080000000001
0,0,0,0,0.14096333333333333
0,1,0,2,0.42840933333333336
1,0,0,1,0.35472560000000003
0,0,0,0,0.3614644666666667
0,0,0,1,0.2714684
1,0,0,0,0.25600580000000006
0,0,0,0,0.27588226666666665
0,0,0,1,0.2769417333333334
0,0,0,0,0.23433453333333334
0,0,0,0,0.154377
0,0,0,0,0.22339993333333336
1,1,0,1,0.3204272
0,0,0,0,0.10080273333333334
0,0,0,0,0.3579962666666667
0,0,0,0,0.133892
0,0,0,0,0.24668500000000002
0,0,0,0,0.23652886666666667
1,0,0,0,0.1863386666666667
1,1,0,2,0.4815537333333334
0,0,0,0,0.1448326
0,0,0,0,0.17851433333333336
1,0,0,1,0.24150293333333334
0,0,0,0,0.24586766666666668
0,0,0,0,0.13986346666666669
1,0,0,0,0.2518402666666667
1,0,0,1,0.4717150666666667
0,0,0,0,0.2961442
1,0,0,2,0.4289862
0,0,0,0,0.09150146666666667
1,0,0,0,0.3412882666666667
1,0,0,1,0.25940606666666666
0,0,0,1,0.18750066666666668
0,0,0,0,0.24742466666666668
1,0,0,1,0.28265093333333335
0,0,0,0,0.14077066666666668
0,0,0,0,0.2550253333333333
1,0,0,0,0.28887680000000004
0,0,0,0,0.11973553333333334
0,0,0,0,0.19242393333333335
0,0,0,1,0.18880413333333335
1,0,0,1,0.23719213333333336
1,0,0,0,0.27215520000000004
1,0,0,0,0.304512
1,0,0,1,0.3395433333333333
0,0,0,1,0.3498811333333333
0,0,0,0,0.12180693333333334
0,0,0,1,0.1525352
1,0,0,2,0.20427620000000002
0,0,0,0,0.35712600000000005
0,0,0,0,0.21414133333333335
0,0,0,0,0.19840493333333334
1,0,0,1,0.3602585333333334
0,0,0,1,0.3314472
0,0,0,0,0.10826286666666668
0,0,0,0,0.13309053333333334
1,0,0,1,0.2466988
0,0,0,0,0.06980786666666666
0,0,0,0,0.06182026666666668
1,0,0,0,0.19773166666666664
1,0,0,2,0.3109734
0,0,0,0,0.10234726666666667
0,0,0,0,0.29044606666666667
1,0,0,1,0.3204524666666667
0,0,0,1,0.3748725333333333
1,0,0,1,0.134809
1,0,0,1,0.1385396666666667
0,0,0,0,0.20584860000000002
0,0,0,0,0.10061566666666667
0,0,0,0,0.223574
0,0,0,1,0.20081833333333332
0,0,0,1,0.3374435333333334
0,0,0,1,0.15369480000000002
1,0,0,2,0.23625406666666668
0,0,0,1,0.14658033333333337
1,0,0,2,0.3152011333333333
0,0,0,0,0.19600060000000002
0,0,0,0,0.2677598
0,0,0,1,0.4078388666666667
0,0,0,0,0.21205773333333333
1,0,0,2,0.2900318666666667
1,0,0,1,0.24982320000000002
0,0,0,0,0.20102453333333337
0,0,0,0,0.28367353333333334
1,0,0,1,0.228884
1,0,0,1,0.15767400000000004
1,1,0,3,0.34654286666666667
0,1,0,2,0.36213559999999995
1,0,0,1,0.3612557333333334
0,0,0,0,0.30732333333333334
1,0,0,1,0.33217846666666667
1,0,0,1,0.3382220000000001
0,0,0,1,0.311425
1,0,0,0,0.18040346666666668
1,1,0,2,0.3116078666666667
1,0,0,0,0.25485860000000005
0,0,0,1,0.308185
1,0,0,1,0.3319732666666667
0,1,0,1,0.517402
0,0,0,0,0.2101472
0,0,0,1,0.23001926666666667
0,0,0,0,0.10217100000000001
0,0,0,1,0.2351966666666667
1,1,0,3,0.3596614
0,0,0,0,0.13684393333333336
1,0,0,1,0.2827708666666667
0,0,0,0,0.14247966666666667
0,0,0,0,0.1027396
1,0,0,0,0.15033506666666668
1,0,0,1,0.2720224666666667
0,1,0,1,0.39133586666666664
1,0,0,1,0.33261140000000006
0,1,0,2,0.38631093333333333
0,1,0,1,0.46844193333333334
1,0,0,2,0.31111933333333336
1,0,0,1,0.3748506666666667
1,1,0,1,0.5521742000000001
1,0,0,2,0.2579136666666667
1,0,0,0,0.19625
1,0,0,1,0.28590246666666674
0,0,0,1,0.22452813333333335
0,0,0,0,0.2671188666666667
0,0,0,1,0.30993180000000004
0,0,0,2,0.3598715333333334
1,0,0,1,0.15293113333333336
0,0,0,1,0.25039333333333336
0,0,0,1,0.27216806666666665
1,1,0,3,0.3062727333333334
0,0,0,0,0.3100598666666667
0,0,0,0,0.24391853333333335
0,0,0,1,0.22317246666666668
0,0,0,0,0.22072713333333335
0,0,0,0,0.15872666666666668
1,1,0,2,0.5245098666666668
0,0,0,1,0.2042024
0,0,0,0,0.31736026666666667
0,0,0,0,0.29552106666666667
0,0,0,1,0.20143333333333333
0,0,0,1,0.22185486666666668
0,0,0,1,0.1996830666666667
0,1,0,1,0.4349276
0,0,0,0,0.1826876666666667
0,0,0,1,0.36783753333333336
1,0,0,1,0.28220846666666666
0,0,0,0,0.15027526666666668
0,0,0,0,0.2606628
0,0,0,0,0.2552783333333334
0,0,0,0,0.2671498666666667
0,1,0,1,0.24396940000000003
0,0,0,1,0.23709913333333335
0,0,0,0,0.11971933333333334
0,0,0,1,0.22275213333333338
1,0,0,1,0.3335927333333334
0,0,0,0,0.17949213333333333
0,0,0,2,0.24192766666666665
0,0,0,0,0.18012906666666667
0,0,0,0,0.20792593333333334
0,0,0,0,0.22887013333333334
0,0,0,1,0.2034008
1,0,0,2,0.3454469333333334
0,0,0,0,0.20487213333333332
0,1,0,1,0.1897156
0,0,0,0,0.2094858
0,0,0,0,0.077826
1,0,0,1,0.4028130666666667
1,1,0,2,0.5051076
0,1,0,2,0.2996610666666667
0,0,0,0,0.29816953333333335
1,1,0,1,0.39189500000000005
1,1,0,2,0.5028822000000001
0,0,0,0,0.1571316
0,0,0,1,0.2853912
0,0,0,0,0.15499326666666668
0,1,0,1,0.20042593333333336
0,0,0,0,0.23836046666666666
1,0,0,1,0.358354
1,0,0,0,0.24425166666666664
1,0,0,1,0.3629956666666667
0,0,0,1,0.25431233333333336
0,0,0,1,0.1960189333333333
0,0,0,0,0.1799348
0,0,0,0,0.15606413333333335
0,0,0,0,0.2102032
0,0,0,0,0.32877566666666674
0,1,0,2,0.45611406666666665
1,0,0,1,0.2640612
1,0,0,1,0.25838060000000007
0,0,0,0,0.20944059999999998
0,0,0,1,0.27534980000000003
0,0,0,0,0.30214880000000005
1,0,0,1,0.32886746666666666
0,0,0,0,0.22200233333333333
0,0,0,0,0.25000293333333334
0,1,0,1,0.24580253333333332
0,0,0,0,0.22720706666666668
0,0,0,0,0.31780440000000004
1,0,0,0,0.2052372
0,0,0,0,0.32959180000000005
0,0,0,0,0.2153064
0,0,0,0,0.20144333333333336
1,0,0,1,0.36344906666666676
0,1,0,2,0.5139011333333333
1,0,0,1,0.36547713333333337
0,0,0,0,0.25197613333333335
0,0,0,1,0.3039816
0,1,0,1,0.39146993333333335
0,0,0,0,0.19120326666666665
1,0,0,1,0.2333371333333334
0,0,0,0,0.24608640000000004
0,0,0,1,0.3427385333333334
0,1,0,1,0.3523084666666667
0,0,0,0,0.23967639999999996
0,0,0,1,0.2633306
0,1,0,2,0.28730486666666666
0,0,0,0,0.2584111333333333
0,0,0,0,0.269473
0,0,0,1,0.2661626
0,1,0,1,0.31571753333333336
1,0,0,0,0.2946867333333334
0,0,0,0,0.26473026666666666
0,0,0,0,0.16286620000000002
1,0,0,1,0.35968540000000004
1,0,0,0,0.2763666666666667
0,1,0,2,0.4201977333333334
0,0,0,1,0.2229498
1,0,0,0,0.3212950666666667
0,1,0,1,0.3879924
0,0,0,0,0.15741793333333334
0,0,0,0,0.19069586666666669
0,0,0,1,0.20895573333333334
1,0,0,0,0.17552813333333334
1,0,0,2,0.3253522
0,0,0,1,0.39536553333333335
0,0,0,0,0.10250880000000001
1,0,0,1,0.2102572666666667
0,0,0,0,0.10519213333333335
0,0,0,0,0.22231393333333335
0,0,0,0,0.3044362666666667
0,0,0,0,0.2762778
1,0,0,1,0.159899
0,0,0,0,0.21898653333333334
0,1,0,2,0.3522514666666666
0,0,0,0,0.2144486
0,0,0,1,0.22970200000000002
1,0,0,1,0.35373033333333337
0,0,0,0,0.2779786
0,0,0,0,0.13889253333333335
1,1,0,3,0.3956374666666667
0,0,0,0,0.20006653333333332
0,0,0,1,0.2069572666666667
0,0,0,1,0.2960690666666667
0,0,0,1,0.22426626666666669
0,0,0,0,0.21603646666666668
1,0,0,1,0.44329626666666666
0,0,0,0,0.2095957333333333
0,0,0,1,0.12043626666666668
1,0,0,0,0.2244292
0,0,0,1,0.1981248
0,0,0,0,0.248563
1,0,0,1,0.3158814
1,0,0,1,0.3363263333333334
0,0,0,0,0.2967556666666667
0,0,0,0,0.3414123333333334
0,0,0,0,0.2623334
1,0,0,1,0.3187519333333334
0,1,0,1,0.30730493333333336
1,0,0,2,0.1990104666666667
1,1,0,3,0.5079128666666667
0,0,0,1,0.30095713333333335
1,0,0,0,0.22947726666666668
1,0,0,1,0.2854223333333334
1,1,0,3,0.3589601333333334
0,0,0,0,0.06070426666666667
0,0,0,0,0.24547946666666667
1,0,0,1,0.30074560000000006
1,1,0,2,0.4376186
0,0,0,0,0.3191049333333334
0,0,0,1,0.0933064
0,1,0,1,0.42813273333333335
0,0,0,0,0.13931313333333334
1,0,0,0,0.27960566666666664
1,0,0,1,0.1924824666666667
0,1,0,1,0.4348804
0,0,0,1,0.15696573333333333
0,1,0,2,0.5062353333333334
1,0,0,0,0.14494653333333335
0,0,0,1,0.3450724
1,1,0,2,0.39080806666666673
1,0,0,1,0.2853664
1,0,0,0,0.30751766666666663
0,0,0,1,0.16627386666666666
0,0,0,1,0.40328900000000006
0,0,0,0,0.3400504666666667
0,0,0,0,0.324681
0,0,0,0,0.3475574
0,1,0,1,0.37957073333333335
1,0,0,0,0.11990460000000001
0,0,0,2,0.4462429333333334
1,0,0,0,0.24319366666666667
0,0,0,0,0.18448620000000002
0,0,0,1,0.27698900000000004
1,0,0,0,0.3108362
0,1,0,1,0.3774196
0,0,0,0,0.27088080000000003
1,0,0,1,0.263512
0,0,0,0,0.1866518666666667
0,1,0,2,0.31614680000000006
0,0,0,0,0.1701888666666667
0,0,0,1,0.16081873333333335
0,0,0,1,0.16566566666666668
0,0,0,2,0.3936565333333334
1,1,0,1,0.41983533333333334
0,0,0,0,0.27043093333333335
0,0,0,1,0.24129093333333335
0,0,0,1,0.23702180000000006
0,0,0,1,0.15689586666666666
0,0,0,0,0.3666344666666667
0,0,0,1,0.17908306666666668
1,0,0,2,0.43926973333333336
0,1,0,1,0.28995400000000005
0,0,0,0,0.22688093333333337
0,1,0,1,0.3768413333333333
0,0,0,0,0.19277626666666667
0,0,0,0,0.2375334
0,1,0,2,0.3072585333333333
1,0,0,0,0.17217873333333333
0,0,0,0,0.10123773333333336
0,0,0,0,0.139341
0,0,0,0,0.2222447333333333
0,0,0,0,0.09101973333333334
1,0,0,1,0.2786940666666667
0,1,0,2,0.32467206666666676
0,0,0,0,0.15282620000000002
0,0,0,0,0.21052213333333336
0,0,0,0,0.27288053333333334
1,1,0,2,0.5243786666666668
1,0,0,2,0.3751900666666667
0,0,0,0,0.2105208666666667
1,0,0,1,0.31477173333333336
0,0,0,0,0.25678686666666667
0,0,0,0,0.1389274666666667
0,0,0,0,0.31553446666666674
1,0,0,0,0.25173653333333335
0,0,0,0,0.23192046666666666
0,0,0,0,0.19935220000000003
1,0,0,1,0.13904980000000003
0,0,0,0,0.135577
1,0,0,0,0.14860833333333331
0,0,0,0,0.23156653333333338
1,0,0,2,0.3945314000000001
0,0,0,0,0.17779899999999998
1,1,0,2,0.3945114
0,0,0,0,0.08940633333333334
0,0,0,0,0.35096973333333337
0,0,0,1,0.26753226666666663
0,0,0,0,0.16405246666666667
1,0,0,0,0.11689126666666667
0,0,0,0,0.2656038666666667
0,0,0,0,0.3339596
0,0,0,0,0.062347733333333336
1,0,0,2,0.24494126666666668
0,0,0,0,0.23875320000000003
0,0,0,1,0.33444820000000003
0,0,0,1,0.33063866666666664
0,1,0,2,0.4881538
1,0,0,1,0.24872333333333335
1,0,0,2,0.3568992
0,0,0,0,0.14489046666666666
0,0,0,1,0.12730780000000003
0,0,0,0,0.2847287333333334
1,0,0,0,0.08813493333333335
0,0,0,0,0.21427979999999996
0,0,0,1,0.2771626
0,0,0,0,0.11416900000000002
1,0,0,0,0.11322926666666669
0,0,0,0,0.31877326666666667
0,0,0,0,0.12153046666666667
1,1,0,1,0.3164736
1,0,0,2,0.37789566666666674
1,0,0,1,0.35094786666666666
0,0,0,0,0.22852700000000004
0,0,0,0,0.2119304666666667
1,0,0,1,0.1749214
0,1,0,1,0.3664940666666667
1,0,0,2,0.38823653333333336
1,0,0,0,0.25485066666666667
0,1,0,1,0.44256493333333335
0,0,0,0,0.18824033333333337
0,0,0,0,0.3540169333333334
0,0,0,0,0.3020584666666667
0,0,0,0,0.3367018
0,0,0,0,0.2895686666666667
1,0,0,1,0.2626157333333334
0,1,0,1,0.20621840000000002
0,0,0,0,0.23507573333333331
0,0,0,0,0.24588566666666672
0,0,0,0,0.1957104
0,0,0,1,0.2351394
0,0,0,1,0.3683517333333333
1,0,0,1,0.25189113333333335
1,0,0,2,0.35906360000000004
0,0,0,0,0.1671438
0,1,0,2,0.5323799333333333
0,0,0,0,0.17295493333333334
0,0,0,1,0.27398733333333336
0,0,0,1,0.23771633333333334
1,0,0,2,0.30063700000000004
0,0,0,1,0.34119313333333334
0,0,0,1,0.15829313333333334
1,0,0,2,0.21062926666666673
0,0,0,0,0.17703313333333337
1,0,0,2,0.42041800000000007
1,0,0,1,0.3027974
0,0,0,0,0.21267693333333332
0,1,0,2,0.46521346666666674
1,0,0,0,0.2603337333333334
0,0,0,0,0.1678346
1,0,0,2,0.42252560000000006
0,0,0,1,0.2767226666666667
0,0,0,0,0.32535680000000006
0,0,0,0,0.1480398
1,0,0,1,0.23987113333333335
0,0,0,0,0.15227373333333333
0,0,0,0,0.16868726666666667
0,0,0,0,0.13384406666666665
0,0,0,1,0.2947113333333333
0,0,0,1,0.18483146666666667
0,0,0,0,0.19529286666666668
0,0,0,1,0.2822178
0,0,0,0,0.24380413333333337
0,0,0,0,0.3115503333333333
0,0,0,0,0.2503104
1,0,0,2,0.3268192666666667
0,1,0,1,0.3083636666666667
0,0,0,1,0.2956290666666667
0,0,0,1,0.2247092
0,1,0,1,0.3105174666666667
1,0,0,0,0.1066764
0,0,0,1,0.26225793333333336
0,0,0,1,0.2726666
0,0,0,1,0.3053954666666666
0,1,0,2,0.40815840000000003
0,0,0,1,0.14668006666666666
1,0,0,2,0.3452324
1,0,0,1,0.19227453333333336
1,0,0,3,0.4375285333333334
1,0,0,1,0.3857035333333334
0,0,0,1,0.35340646666666664
0,0,0,0,0.31292840000000005
1,0,0,0,0.27112773333333334
0,0,0,0,0.1270438
0,0,0,1,0.34752740000000004
1,0,0,0,0.09011286666666668
0,0,0,0,0.24201113333333335
0,0,0,1,0.2973398666666667
1,0,0,1,0.2896287333333334
0,0,0,1,0.3195364666666667
1,0,0,0,0.18953979999999998
1,1,0,2,0.39428473333333336
0,0,0,1,0.12296
1,0,0,2,0.22226660000000004
0,0,0,0,0.33046226666666667
1,0,0,0,0.2775519333333334
0,0,0,0,0.33271106666666667
1,0,0,2,0.2988796
0,0,0,1,0.2550064666666667
1,0,0,2,0.3557308
1,0,0,1,0.3304304666666667
0,0,0,0,0.1165974
0,0,0,0,0.31316700000000003
1,0,0,0,0.1522966666666667
0,1,0,1,0.2666808666666667
0,0,0,1,0.34833753333333334
0,0,0,1,0.24446833333333337
1,1,0,1,0.5137713333333334
0,0,0,0,0.2558024666666667
0,0,0,0,0.32350626666666665
0,1,0,1,0.25258706666666664
0,0,0,0,0.18521546666666666
1,0,0,0,0.3039118
0,0,0,0,0.19737433333333337
0,0,0,1,0.210789
0,0,0,0,0.2956188
0,0,0,0,0.09617873333333335
1,1,0,1,0.28338220000000003
1,0,0,2,0.37158160000000007
0,1,0,2,0.5478572
0,0,0,0,0.19150313333333333
0,0,0,1,0.2889820666666667
1,0,0,1,0.3992278000000001
1,0,0,1,0.14117600000000002
0,0,0,0,0.09650786666666666
1,0,0,0,0.33716266666666667
0,0,0,0,0.1438356
0,0,0,0,0.15037280000000003
0,0,0,1,0.4260459333333333
0,1,0,2,0.5194709333333334
0,0,0,0,0.327791
1,0,0,1,0.3082674666666667
1,0,0,1,0.3275876666666667
0,0,0,1,0.1386886
0,0,0,0,0.31275226666666667
0,0,0,1,0.31045860000000003
0,0,0,0,0.2619334666666667
0,0,0,0,0.277863
0,0,0,1,0.26096586666666666
1,0,0,0,0.1856002
1,0,0,1,0.11353873333333334
1,0,0,1,0.2687734666666667
1,1,0,2,0.3212934666666667
0,0,0,0,0.3094938666666667
0,0,0,0,0.0983676
0,1,0,1,0.4087249333333333
0,0,0,0,0.31024393333333333
0,0,0,0,0.064127
1,0,0,2,0.34809700000000005
1,0,0,1,0.2807816
1,0,0,1,0.35180100000000003
1,0,0,1,0.33378313333333337
1,0,0,0,0.2491513333333333
0,0,0,0,0.3429872666666666
0,0,0,1,0.08442593333333334
0,0,0,0,0.2670754666666667
1,0,0,1,0.1956450666666667
1,0,0,1,0.1349868
1,0,0,0,0.13025353333333337
1,0,0,1,0.20832973333333335
0,0,0,1,0.16142433333333334
0,1,0,1,0.4354142666666667
0,0,0,0,0.3110561333333334
0,0,0,1,0.21068573333333337
1,0,0,1,0.22565093333333336
0,0,0,0,0.18823673333333332
0,0,0,0,0.24064733333333335
0,0,0,0,0.24685146666666669
0,1,0,1,0.34866826666666667
0,0,0,1,0.31835013333333334
0,0,0,0,0.3459282
0,0,0,1,0.10897373333333334
0,0,0,0,0.24368193333333338
1,0,0,0,0.25765326666666666
0,0,0,0,0.196299
0,0,0,0,0.2574506
0,0,0,0,0.0924314
1,0,0,1,0.3217336
1,0,0,1,0.259949
0,0,0,0,0.20649193333333332
0,0,0,0,0.19039600000000004
0,0,0,0,0.29712266666666665
0,1,0,1,0.5762722
0,0,0,1,0.13054033333333334
0,0,0,0,0.17692886666666668
0,0,0,0,0.3422485333333333
0,1,0,1,0.37463840000000004
0,0,0,0,0.25540413333333334
0,0,0,0,0.1977236
0,1,0,1,0.35878166666666667
1,1,0,2,0.5274617333333333
1,1,0,1,0.26261846666666666
1,0,0,0,0.130627
0,0,0,1,0.3259434666666666
0,0,0,0,0.19118620000000003
0,0,0,0,0.1588158
1,1,0,1,0.33183786666666665
0,0,0,1,0.17653353333333333
0,0,0,0,0.21959493333333335
1,0,0,1,0.24768673333333335
0,0,0,0,0.21802453333333338
0,0,0,1,0.3357303333333333
0,0,0,0,0.25519613333333335
0,0,0,0,0.11395786666666669
0,0,0,1,0.26551033333333335
0,0,0,1,0.31682560000000004
0,0,0,0,0.27389986666666666
0,0,0,0,0.12646020000000002
0,0,0,0,0.23364413333333336
1,1,0,3,0.4281468666666667
0,0,0,1,0.2894742
0,0,0,0,0.16818213333333332
0,0,0,0,0.17177040000000002
1,0,0,1,0.32995613333333335
0,0,0,0,0.21342920000000004
0,0,0,0,0.2755354
0,0,0,1,0.3628812
0,0,0,0,0.2520102
0,0,0,1,0.14182086666666666
1,0,0,0,0.12549100000000002
0,0,0,0,0.19898653333333335
0,0,0,0,0.15119233333333335
1,1,0,1,0.49685066666666666
1,0,0,1,0.21103806666666666
1,0,0,0,0.33477966666666664
0,1,0,1,0.48889753333333336
0,0,0,0,0.129284
0,0,0,1,0.24571206666666667
0,0,0,1,0.09779993333333332
0,0,0,0,0.17446113333333335
0,0,0,0,0.16647846666666669
0,0,0,0,0.3381426666666667
0,0,0,1,0.2939334666666667
0,0,0,1,0.24594726666666666
0,0,0,0,0.3775488666666667
0,0,0,1,0.2727791333333333
1,0,0,1,0.4072018
1,0,0,0,0.2584378666666667
1,0,0,1,0.31558433333333336
0,0,0,0,0.17212873333333334
1,0,0,2,0.2464686
1,0,0,1,0.1902686
0,0,0,1,0.1606972
0,0,0,0,0.25366940000000004
0,0,0,0,0.33348226666666664
0,0,0,0,0.19074073333333336
0,1,0,1,0.3516774666666666
0,0,0,0,0.18188140000000003
0,0,0,1,0.18740986666666665
1,1,0,1,0.4512734666666667
0,0,0,0,0.2114952
0,0,0,0,0.12085306666666669
0,0,0,0,0.21323093333333337
0,0,0,0,0.25317993333333333
0,0,0,0,0.18751646666666666
0,0,0,0,0.2546156666666667
0,0,0,1,0.14905086666666667
0,0,0,1,0.30109060000000004
1,1,0,2,0.41350173333333334
0,0,0,0,0.2513164666666667
0,0,0,0,0.1687064
0,0,0,1,0.20323453333333333
0,0,0,0,0.10981726666666666
1,1,0,2,0.46541473333333333
1,1,0,2,0.3756532666666667
0,0,0,1,0.2504564
1,0,0,0,0.26837733333333336
0,0,0,1,0.23543273333333337
0,0,0,0,0.31633520000000004
0,0,0,0,0.21721220000000002
1,1,0,3,0.3943651333333334
0,0,0,0,0.16440273333333333
0,0,0,1,0.12875606666666667
0,0,0,0,0.21061606666666668
1,0,0,1,0.3240603333333334
0,0,0,1,0.3201512
0,0,0,1,0.34113733333333335
0,0,0,1,0.19063013333333334
0,0,0,0,0.2458498
0,0,0,0,0.17432586666666666
0,0,0,0,0.11446306666666667
0,0,0,0,0.10877786666666665
0,0,0,1,0.14268240000000001
0,0,0,0,0.34540926666666666
0,0,0,0,0.1633254666666667
0,0,0,0,0.11042146666666668
0,0,0,0,0.1806368666666667
0,0,0,1,0.23364286666666667
1,0,0,1,0.23405233333333336
0,1,0,2,0.40618860000000007
1,0,0,1,0.23438040000000004
0,0,0,0,0.15450966666666668
0,1,0,1,0.27804419999999996
0,0,0,0,0.2844558
0,0,0,1,0.30235100000000004
1,0,0,1,0.2033030666666667
1,0,0,1,0.15645473333333335
0,1,0,1,0.4706697333333334
0,0,0,0,0.11920260000000002
0,1,0,1,0.42637
0,0,0,0,0.1562276
0,0,0,0,0.17174046666666667
0,0,0,1,0.24483080000000002
0,0,0,1,0.28268360000000003
0,0,0,0,0.22928573333333335
0,0,0,0,0.15175613333333335
0,0,0,1,0.26122720000000005
0,0,0,1,0.31064420000000004
0,0,0,0,0.31427106666666665
0,0,0,0,0.2740176666666667
0,0,0,0,0.22682960000000002
1,0,0,1,0.4437968
0,0,0,0,0.2595791333333334
0,0,0,0,0.2182504666666667
0,0,0,1,0.17181766666666667
0,1,0,1,0.3773917333333333
1,0,0,0,0.18116513333333334
0,0,0,0,0.2130658666666667
1,0,0,0,0.15403246666666667
0,0,0,0,0.10992260000000001
0,0,0,0,0.1382676
0,0,0,0,0.16772606666666667
0,0,0,0,0.08819400000000001
0,0,0,1,0.10379346666666667
1,1,0,1,0.4814669333333334
0,0,0,0,0.1427220666666667
1,0,0,1,0.19539766666666666
0,0,0,0,0.3005597333333333
1,0,0,2,0.26387793333333337
0,0,0,1,0.08313446666666667
1,1,0,3,0.4235756666666667
1,1,0,2,0.5281730666666666
0,0,0,0,0.2517046666666667
0,0,0,0,0.23037173333333336
1,0,0,0,0.2149048
1,0,0,2,0.24551453333333334
0,0,0,0,0.18346433333333337
0,0,0,1,0.17571613333333333
0,0,0,0,0.22219253333333336
1,0,0,3,0.3541793333333334
0,0,0,0,0.3551828
0,0,0,0,0.11099726666666669
1,0,0,1,0.3858657333333334
1,0,0,1,0.2588048666666667
